Price,property_id,title,street_address,city,province,price_per_night,bedroom_count,bathroom_count,floors,parking,face,year,views,area,road,road_width,road_type,build_area,posted,amenities,category,type,guest_count,location_score,rating,booking_id,tenant_id,start_date,end_date,total_price,payment_status,tax_record_id,municipality,tax_rate,distribution_status,factor_id,seasonality_index,tourism_stats,local_events,inflation,cpi,listing_type,area_sqft,build_area_sqft
28000000,fc3049ef-9bad-4abd-a7b5-3152cb9e5798,"Jyotinagar Home For Sale : House For Sale In Budhanilkantha, Kathmandu","NA, Budhanilkantha, Kathmandu",Kathmandu,Other,1000,6,6,3.0,1,South East,2076.0,100.0,4 Aana,13 Feet / Blacktopped,10.0, Blacktopped,N/A Aana,2020-01-01,['Parking'],Apartment,Entire Place,2,0.6,4.0,,,,,46576689,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,1369.0,400.0
41000000,a6f32349-8693-44e2-bbe1-4ea93cb1badf,"Dhapasi Height Commercil Building : House For Sale In Tokha, Kathmandu","Na, Tokha, Kathmandu",Kathmandu,Other,1000,10,5,4.0,3,South East,2075.0,67.0,4 Aana,26 Feet / Blacktopped,10.0, Blacktopped,N/A Aana,2020-01-01,['Parking'],Apartment,Entire Place,2,0.6,4.0,,,,,51188083,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,1369.0,400.0
27000000,8a401ab1-18d1-41f8-963a-a457fbc7d4da,"Sundar Basti Brand New Home 2 Homes : House For Sale In Budhanilkantha, Kathmandu","NA, Budhanilkantha, Kathmandu",Kathmandu,Other,1000,6,6,3.0,2,East,2076.0,161.0,4.5 Aana,14 Feet / Gravelled,10.0, Gravelled,N/A Aana,2020-01-01,"['Parking', 'Garage']",Apartment,Entire Place,2,0.6,4.0,,,,,51504799,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,1540.125,400.0
22000000,e7623a9f-3f8e-42c3-8b3b-9785b80f9532,"Tokha Near Venas Housing Home : House For Sale In Tokha, Kathmandu","Na, Tokha, Kathmandu",Kathmandu,Other,1000,5,5,3.0,1,East,2076.0,139.0,3.1 Aana,13 Feet / Soil Stabilized,10.0, Soil Stabilized,N/A Aana,2020-01-01,['Parking'],Apartment,Entire Place,2,0.6,4.0,,,,,34980022,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,1060.9750000000001,400.0
37000000,27b796e0-b5be-4bba-9050-240e6d50045c,"8 Ana Home Budhanilkantha : House For Sale In Budhanilkantha, Kathmandu","Na, Budhanilkantha, Kathmandu",Kathmandu,Other,1000,5,5,3.0,3,South East,2071.0,168.0,8 Aana,15 Feet / Blacktopped,10.0, Blacktopped,N/A Aana,2020-01-01,"['Parking', 'Garage', 'Frontyard', 'Water Supply', 'Drainage', 'Solar Water', 'Water Tank']",Apartment,Entire Place,2,0.6,4.0,,,,,78441186,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,2738.0,400.0
46000000,db0450db-b946-4e8c-8518-8d5294880311,"House For Sale In Baluwatar, Kathmandu","Chandol, Height, Baluwatar, Kathmandu",Kathmandu,Other,1000,4,3,2.5,1,South West,2074.0,0.0,0-6-3-0 Aana,13 Feet / Concrete,10.0, Concrete,N/A Aana,2020-01-01,"['Balcony', 'Fencing', 'Garden', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Water Well', 'Electricity Backup', 'Internet', 'Parking', 'Store Room']",Apartment,Entire Place,2,0.6,4.0,,,,,6948371,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,400.0
22500000,ca655ba4-56f8-4dc0-9b6b-db31c7b4ef58,"Sale Of Attractive House And Land : House For Sale In Naikap, Kathmandu","Piple Chautari Tole (Naya Basti), Naikap, Kathmandu",Kathmandu,Other,1000,5,3,3.0,1,East,2010.0,274.0,4 Aana,13 Feet,10.0,,4 Aana,2020-01-01,"['Parking', 'Balcony', 'Water Well', 'Store Room', 'Frontyard', 'Garden', 'Water Supply', 'Solar Water', 'TV Cable']",Apartment,Entire Place,2,0.6,4.0,,,,,50834844,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,1369.0,1369.0
29000000,d71baa30-b38f-42c5-9c21-bb2553704be9,"Brand New Never Used House For Sale At Rose Village Balkot : House For Sale In Balkot, Bhaktapur","Rose Village Balkot, Balkot, Bhaktapur",Bhaktapur,Other,1000,3,3,2.0,2,North,2070.0,0.0,4.5 Aana,20 Feet / Blacktopped,10.0, Blacktopped,2200 Sq. Feet,2020-01-01,"['Parking', 'Garage', 'Air Condition', 'Balcony', 'Deck', 'Fencing', 'Frontyard', 'Microwave', 'Modular Kitchen', 'Swimming Pool', 'TV Cable', 'Washing Machine', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Internet']",Apartment,Entire Place,2,0.6,4.0,,,,,43330830,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,1540.125,2200.0
31000000,e14ab398-bdc8-40c8-993a-4d494f285195,"House On Sale : House For Sale In Naya Bazar, Kathmandu","Nayabazar-16, Naya Bazar, Kathmandu",Kathmandu,Other,1000,3,4,3.0,1,East,2018.0,209.0,0-3-0-0 Aana,6 Meter / Blacktopped,10.0, Blacktopped,2000 Sq. Feet,2020-01-01,"['Fencing', 'Modular Kitchen', 'Frontyard', 'Backyard']",Apartment,Entire Place,2,0.6,4.0,,,,,13813752,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,2000.0
42500000,8f34adbd-3c57-4f91-979b-8a373b367f88,"Commercial House Sale In Satungal : House For Sale In Satungal, Kathmandu","Commercial land sale in Satungal, Satungal, Kathmandu",Kathmandu,Other,1000,0,0,1.0,0,West,2010.0,136.0,0-5-1-1 Aana,29 Feet,10.0,,N/A Aana,2020-01-01,[],Apartment,Entire Place,2,0.6,4.0,,,,,1907712,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,400.0
37500000,3db31439-9051-448b-924a-55e355b62dab,"Flat House On Sale, 500 Meter Far From Main Road. : House For Sale In Budhanilkantha, Kathmandu","pasikot/Budhanilkantha, Budhanilkantha, Kathmandu",Kathmandu,Other,1000,5,5,3.0,2,South East,2010.0,162.0,5 Aana,0 Feet,10.0,,3 Aana,2020-01-01,"['Parking', 'Balcony', 'Garden', 'Modular Kitchen', 'TV Cable', 'Drainage', 'Solar Water', 'Internet', 'Store Room', 'Wifi']",Apartment,Entire Place,2,0.6,4.0,,,,,62765462,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,1711.25,1026.75
13000000,89685f0a-2efa-404d-9110-485169dda0ad,"House For Sale In Tarkeshwor, Kathmandu","Nagpokhari road, Tarkeshwor, Kathmandu",Kathmandu,Other,1000,2,1,1.0,1,West,2076.0,588.0,3.1.0 Aana,0 Feet,10.0,,N/A Aana,2020-01-01,['Parking'],Apartment,Entire Place,2,0.6,4.0,,,,,4232035,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,3.1,400.0
105000000,23899f62-01ac-4a0e-9c73-6c7c6b6400b9,"House With 4 Ropani, Only Land Cost -Budhanilkantha : House For Sale In Budhanilkantha, Kathmandu","Muhanpokhari Budhanilkantha, Budhanilkantha, Kathmandu",Kathmandu,Other,1000,4,3,1.0,4,South,2010.0,437.0,4-0-0-0 Ropani,20 Feet,10.0,,N/A Aana,2020-01-01,"['Parking', 'Garage', 'Backyard', 'Balcony', 'Deck', 'Fencing', 'Frontyard', 'Garden', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']",Apartment,Entire Place,2,0.6,4.0,,,,,6639548,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,4.0,400.0
80000000,de97ade1-aa79-4b71-b4dc-7f360265e4da,"Modern House For Sale -Baluwatar : House For Sale In Baluwatar, Kathmandu","Shree Marga, Baluwatar, Kathmandu",Kathmandu,Other,1000,4,5,1.0,4,West,2076.0,726.0,0-9-3-3 Aana,13 Feet / Gravelled,10.0, Gravelled,4000 Sq. Feet,2020-01-01,"['Parking', 'Garage', 'Air Condition', 'Balcony', 'Deck', 'Fencing', 'Frontyard', 'Garden', 'Modular Kitchen', 'TV Cable', 'Drainage', 'Water Supply', 'Solar Water', 'Water Well', 'Water Tank']",Apartment,Entire Place,2,0.6,4.0,,,,,25532849,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,4000.0
25000000,1a4dd06e-1864-49de-b07d-8a3cc549c538,"House For Sale -Nakkhudol Bhaisepati : House For Sale In Nakhundol, Lalitpur","Nakkhudol Bhaisepati, Nakhundol, Lalitpur",Lalitpur,Other,1000,3,4,2.0,2,East,2076.0,688.0,0-4-2-0 Aana,13 Feet / Gravelled,10.0, Gravelled,N/A Aana,2020-01-01,"['Parking', 'Balcony', 'Modular Kitchen', 'Fencing', 'Water Tank', 'Water Supply', 'Drainage']",Apartment,Entire Place,2,0.6,4.0,,,,,7359562,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,400.0
32500000,86e06e20-c22a-4670-894d-9daf578fb5ed,"Bungalow : House For Sale In Bhaktapur, Bhaktapur","Gamcha, Bhaktapur, Bhaktapur",Bhaktapur,Other,1000,4,4,2.0,4,South,2017.0,374.0,7 Aana,20 Feet / Paved,10.0, Paved,2200 Sq. Feet,2020-01-01,"['Parking', 'Balcony', 'Modular Kitchen', 'TV Cable', 'Washing Machine', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Electricity Backup', 'Internet', 'Store Room']",Apartment,Entire Place,2,0.6,4.0,,,,,68569341,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,2395.75,2200.0
21000000,111ab25b-d1c6-46f8-9bca-58d9f961a3c0,"जोरपाटी माकलबारी सानो पुल नजिक : House For Sale In Jorpati, Kathmandu","jorpati makalbari near sano pool, Jorpati, Kathmandu",Kathmandu,Other,1000,5,3,3.0,1,South West,2076.0,173.0,0-3-2-0 Sq. Feet,12 Feet / Blacktopped,10.0, Blacktopped,0-3-1-2 Sq. Feet,2020-01-01,"['Water Well', 'Solar Water', 'Garage', 'TV Cable', 'Parking', 'Electricity Backup', 'Store Room']",Apartment,Entire Place,2,0.6,4.0,,,,,6710809,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,0.0
16000000,3aeaecf6-9cd6-4670-9213-d4e572e86dc9,"Bungalow At Aananda Colony, Aastha Chowk : House For Sale In Bharatpur, Chitwan","Aananda Colony, Bharatpur, Chitwan",Chitwan,Other,1000,3,4,2.0,1,West,2010.0,599.0,0-0-11.5 Dhur,6 Meter,10.0,,1736 Dhur,2020-01-01,"['Air Condition', 'Balcony', 'Deck', 'Modular Kitchen', 'Drainage', 'Water Supply', 'Water Tank', 'Electricity Backup', 'Internet', 'Parking']",Apartment,Entire Place,2,0.6,4.0,,,,,1184791536,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,316386.0
120000000,87a9b0da-07ef-451b-94bc-1a247867ccbf,"House Sale In Raniban : House For Sale In Raniban, Kathmandu","Raniban, Raniban, Kathmandu",Kathmandu,Other,1000,0,0,1.0,0,West,2010.0,205.0,1-15-0-0 Aana,20 Feet,10.0,,N/A Aana,2020-01-01,[],Apartment,Entire Place,2,0.6,4.0,,,,,1799626,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,1.0,400.0
7700000,2b21a796-de91-48c7-87dc-9f27e1068ed2,"Attractive House For Sale In Ratnanagar, Chitwan : House For Sale In Ratnanagar, Chitwan","Jerauna, Ratnanagar, Chitwan",Chitwan,Other,1000,4,2,2.0,1,East,2017.0,677.0,6 Aana,16 Feet / Gravelled,10.0, Gravelled,4 Aana,2020-01-01,"['Backyard', 'Balcony', 'Fencing', 'Frontyard', 'Water Tank', 'Parking']",Apartment,Entire Place,2,0.6,4.0,,,,,33097169,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,2053.5,1369.0
20000000,00bbf57a-60e4-479f-8522-93d987a590e9,"Residential House : House For Sale In Makalbari, Kathmandu","Sundar Tole, Makalbari, Kathmandu",Kathmandu,Other,1000,7,3,2.5,2,West,2067.0,0.0,0-4-1-1 Aana,10 Feet / Gravelled,10.0, Gravelled,N/A Aana,2020-01-01,"['Balcony', 'Fencing', 'Frontyard', 'Garden', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank', 'Internet', 'Parking', 'Store Room']",Apartment,Entire Place,2,0.6,4.0,,,,,8693131,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,400.0
19000000,3beb92ad-09c9-4fcf-a820-eaf72bf59e99,"3.5 Storey : House For Sale In Sipadol, Bhaktapur","Darjeling Height, Sipadol, Bhaktapur",Bhaktapur,Other,1000,7,4,3.5,1,West,2076.0,0.0,0-3-0-0 Aana,20 Feet / Gravelled,10.0, Gravelled,3500 Aana,2020-01-01,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Water Well', 'Electricity Backup', 'Internet', 'Parking']",Apartment,Entire Place,2,0.6,4.0,,,,,5656926067,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,1197875.0
33500000,51cf2ee4-8f31-4058-a8a6-6a52004814fa,"Fully Furnished New House On Sale At Hepali, Budhanilkantha : House For Sale In Budhanilkantha, Kathmandu","Hepali, Budhanilkantha, Budhanilkantha, Kathmandu",Kathmandu,Other,1000,0,4,3.0,2,South East,2010.0,188.0,0-4-0-0 Aana,18 Feet / Blacktopped,10.0, Blacktopped,N/A Aana,2020-01-01,"['Parking', 'Balcony', 'Microwave', 'Drainage', 'Electricity Backup', 'Water Supply', 'Modular Kitchen', 'Fencing', 'Intercom', 'Internet', 'Frontyard', 'TV Cable', 'Garage', 'Garden', 'Washing Machine', 'Water Tank', 'Kids Playground', 'CCTV', 'Wifi']",Apartment,Entire Place,2,0.6,4.0,,,,,5892222,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,400.0
37000000,5cdf72cc-36e5-4f8d-a438-e680f71c8a12,"House Sale In Mhepi : House For Sale In Mhepi, Kathmandu","Mhepi, Mhepi, Kathmandu",Kathmandu,Other,1000,0,0,1.0,0,North East,2010.0,86.0,0-5-0-2 Aana,13 Feet / Blacktopped,10.0, Blacktopped,N/A Aana,2020-01-01,[],Apartment,Entire Place,2,0.6,4.0,,,,,1672237,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,400.0
36000000,0a49e574-2a84-4704-b747-acc50d8a5666,"House Sale In Chaysingdol : House For Sale In Pasikot, Kathmandu","Chyasingdol, Pasikot, Kathmandu",Kathmandu,Other,1000,0,0,1.0,0,East,2010.0,134.0,0-7-2-0 Aana,20 Feet,10.0,,N/A Aana,2020-01-01,[],Apartment,Entire Place,2,0.6,4.0,,,,,1764808,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,400.0
40000000,b769f868-7503-4290-86b7-301081601857,"House On Sell @Dhapasi, Near By Grandi International Hospital. : House For Sale In Dhapasi, Kathmandu","Harihar Marg, Dhapasi, Dhapasi, Kathmandu",Kathmandu,Other,1000,8,4,3.0,5,South,2068.0,86.0,0-8-3-0 Sq. Feet,12 Feet / Concrete,10.0, Concrete,0-4-0-0 Aana,2020-01-01,"['Parking', 'Water Supply', 'Solar Water', 'Water Tank', 'Store Room', 'Garden', 'Lawn', 'Balcony', 'TV Cable', 'Internet', 'Wifi', 'Modular Kitchen']",Apartment,Entire Place,2,0.6,4.0,,,,,9297427,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,0.0
12500000,13e6d8a8-c89c-459e-9f7f-2658f65d084f,"One And Half Storied : House For Sale In Imadol, Lalitpur","Nearby Cozy Homes, Imadol, Lalitpur",Lalitpur,Other,1000,2,1,1.0,1,West,2076.0,0.0,0-3-0-0 Aana,20 Feet / Gravelled,10.0, Gravelled,N/A Sq. Feet,2020-01-01,"['Lawn', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank', 'Parking']",Apartment,Entire Place,2,0.6,4.0,,,,,3624118,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,400.0
19500000,e178ca7e-392b-42e7-ac30-6d522c430699,"Modern Designed : House For Sale In Imadol, Lalitpur","Nearby Cozy Homes, Imadol, Lalitpur",Lalitpur,Other,1000,5,3,2.5,1,East,2076.0,710.0,0-3-1-0 Aana,20 Feet / Gravelled,10.0, Gravelled,1900 Sq. Feet,2020-01-01,"['Balcony', 'Fencing', 'Garden', 'Modular Kitchen', 'TV Cable', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Internet', 'Parking', 'Store Room']",Apartment,Entire Place,2,0.6,4.0,,,,,15580100,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,1900.0
22000000,a1c8365e-5254-4855-a2f6-668bea9b4c37,"House For Sale In Imadol, Lalitpur","Sanagaun Height, Imadol, Lalitpur",Lalitpur,Other,1000,5,3,2.5,1,West,2076.0,157.0,0-3-2-0 Aana,20 Feet / Gravelled,10.0, Gravelled,2100 Sq. Feet,2020-01-01,"['Balcony', 'Fencing', 'Modular Kitchen', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank', 'Electricity Backup', 'Parking', 'Store Room']",Apartment,Entire Place,2,0.6,4.0,,,,,14136177,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,2100.0
21500000,262b6c37-11aa-4ec9-93d8-5bbdd9df3961,"House For Sale In Imadol, Lalitpur","Sanagaun Height, Imadol, Lalitpur",Lalitpur,Other,1000,4,3,2.5,1,East,2076.0,161.0,0-4-0-0 Aana,20 Feet / Gravelled,10.0, Gravelled,2500 Sq. Feet,2020-01-01,"['Balcony', 'Fencing', 'Modular Kitchen', 'TV Cable', 'Drainage', 'Water Supply', 'Solar Water', 'Parking', 'Store Room']",Apartment,Entire Place,2,0.6,4.0,,,,,17304791,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,2500.0
19500000,1db44db7-544f-4b6d-96ea-6f48eeabe5d8,"Newly Built : House For Sale In Imadol, Lalitpur","Sanagaun height, Imadol, Lalitpur",Lalitpur,Other,1000,4,3,2.5,1,North East,2076.0,166.0,0-3-2-0 Aana,20 Feet / Gravelled,10.0, Gravelled,750 Aana,2020-01-01,"['Balcony', 'Modular Kitchen', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Parking', 'Store Room']",Apartment,Entire Place,2,0.6,4.0,,,,,1166084572,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,256687.5
19000000,bcc91af6-51e2-46b0-affe-23f5220f2ceb,"House For Sale In Imadol, Lalitpur","Nearby, Buddha party palace, Imadol, Lalitpur",Lalitpur,Other,1000,4,3,2.5,1,South,2076.0,602.0,0-3-0-0 Aana,13 Feet / Gravelled,10.0, Gravelled,650 Sq. Feet,2020-01-01,"['Balcony', 'Fencing', 'Modular Kitchen', 'TV Cable', 'Drainage', 'Water Supply', 'Parking', 'Store Room']",Apartment,Entire Place,2,0.6,4.0,,,,,8741105,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,650.0
18000000,7de2cd4a-53ec-4a43-a488-8cf46fce6700,"House For Sale In Imadol, Lalitpur","Nearby, Buddha party palace, Imadol, Lalitpur",Lalitpur,Other,1000,4,3,2.5,1,South,2076.0,792.0,0-3-0-0 Aana,13 Feet / Gravelled,10.0, Gravelled,650 Sq. Feet,2020-01-01,[],Apartment,Entire Place,2,0.6,4.0,,,,,9654035,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,650.0
37000000,612ecd21-da40-4702-9525-2adec62262a2,"Brand New House For Sale In Swoyambhu/Swayambhu : House For Sale In Swayambhu, Kathmandu","Swoyambhu, Swayambhu, Kathmandu",Kathmandu,Other,1000,8,5,3.0,2,South,2077.0,136.0,0-5-1-3 Aana,12 Feet / Gravelled,10.0, Gravelled,990 Sq. Feet,2020-01-01,"['Parking', 'Balcony', 'Drainage', 'Garden']",Apartment,Entire Place,2,0.6,4.0,,,,,13283877,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,990.0
34000000,d1c8eab5-342f-40b7-b1b8-d65ef458f43f,"Brand New House For Sale In Swoyambhu/Swayambhu Near Bhagwan Pau : House For Sale In Swayambhu, Kathmandu","Swoyambhu, Swayambhu, Kathmandu",Kathmandu,Other,1000,6,3,3.0,1,South,2077.0,94.0,0-4-0-0 Aana,12 Feet / Gravelled,10.0, Gravelled,950 Sq. Feet,2020-01-01,"['Parking', 'Balcony', 'Water Well', 'Water Tank', 'Drainage']",Apartment,Entire Place,2,0.6,4.0,,,,,11516831,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,950.0
800000,04184286-8882-40a0-8067-a6bcf95e98cf,"Vbn : House For Sale In Butwal, Butwal","Nayagaun, Butwal, Butwal",Butwal,Other,1000,2,1,1.0,1,South,2020.0,197.0,6.25 Dhur,32 Feet,10.0,,6.25 Dhur,2020-01-01,['Parking'],Apartment,Entire Place,2,0.6,4.0,,,,,19762812,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,1139.0625,1139.0625
21000000,01b57f6d-5db3-4b82-9fe4-f8bb93d0b09f,"Somaney : House For Sale In Imadol, Lalitpur","Imadol, near tempo park, Imadol, Lalitpur",Lalitpur,Other,1000,0,3,3.0,1,East,2010.0,340.0,0.4.0.0 Aana,12 Feet,10.0,,0-4.0.0 Aana,2020-01-01,"['Parking', 'Balcony', 'Drainage', 'Garage', 'Frontyard', 'TV Cable', 'Wifi', 'Modular Kitchen', 'Water Well', 'Water Tank', 'Internet']",Apartment,Entire Place,2,0.6,4.0,,,,,3812593,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.4,0.0
26000000,35e0978d-1a78-4b8d-beb2-b703a19d1bcb,"House On Sell @Tarkeshwar-09, Manamaiju, Basukinagtole : House For Sale In Manamaiju, Kathmandu","Basukinagtole, Manamaiju, Kathmandu, Manamaiju, Kathmandu",Kathmandu,Other,1000,8,4,3.0,1,South,2075.0,220.0,0-4-0-2 Aana,16 Feet / Gravelled,10.0, Gravelled,0-3-2-0 Aana,2020-01-01,"['Parking', 'Balcony', 'Deck', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Water Supply', 'Solar Water', 'Water Tank', 'Electricity Backup', 'Internet']",Apartment,Entire Place,2,0.6,4.0,,,,,8958748,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,0.0
22000000,875fac53-60fc-43a4-a84b-aaf6bf56dffe,"House Sale In Syuchatar : House For Sale In Syuchatar, Kathmandu","Syuchatar, Syuchatar, Kathmandu",Kathmandu,Other,1000,5,3,1.0,1,South West,2010.0,380.0,0-6-2-0 Aana,10 Feet,10.0,,N/A Aana,2020-01-01,"['Parking', 'Balcony', 'Drainage', 'Water Supply']",Apartment,Entire Place,2,0.6,4.0,,,,,6371178,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,400.0
23000000,c2b967bd-bea4-4110-9db2-aa59a07dd6d9,"House Sale In Phutung Tushal : House For Sale In Kavresthali, Kathmandu","Phutung Tushal, Kavresthali, Kathmandu",Kathmandu,Other,1000,7,3,1.0,1,North East,2010.0,135.0,0-4-0-0 Aana,10 Feet,10.0,,N/A Aana,2020-01-01,['Parking'],Apartment,Entire Place,2,0.6,4.0,,,,,6793171,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,400.0
25000000,83682917-a332-47f5-9adc-75936baf060b,"House Sale In Thulo Bharyang : House For Sale In Thulo Bharyang, Kathmandu","Thulo bharyang, Thulo Bharyang, Kathmandu",Kathmandu,Other,1000,8,4,5.0,0,North,2010.0,325.0,dont know Sq. Feet,13 Feet / Concrete,10.0, Concrete,N/A Sq. Feet,2020-01-01,"['Drainage', 'Water Well']",Apartment,Entire Place,2,0.6,4.0,,,,,21823895,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,400.0,400.0
15500000,fca8a648-6104-4b72-910f-cd49c9723b38,"House For Sale In Goldhunga, Kathmandu","Jarankhu, Goldhunga, Kathmandu",Kathmandu,Other,1000,5,2,1.0,1,North West,2010.0,960.0,0-3-2-2 Aana,13 Feet,10.0,,N/A Aana,2020-01-01,['Parking'],Apartment,Entire Place,2,0.6,4.0,,,,,7080033,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,400.0
23500000,89887a30-7621-44bd-94be-8b54ee3bc435,"2 And Half Floor House Is On Sale In Imadole : House For Sale In Imadol, Lalitpur","Imadole, Imadol, Lalitpur",Lalitpur,Other,1000,6,4,3.0,1,North,2020.0,673.0,3.3aana Aana,10 Feet,10.0,,N/A Aana,2020-01-01,"['Parking', 'Modular Kitchen', 'TV Cable', 'Water Well', 'Water Supply', 'Water Tank', 'Solar Water', 'Drainage']",Apartment,Entire Place,2,0.6,4.0,,,,,36274840,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,1129.425,400.0
57500000,89123b0d-bf84-439c-94af-e9f57b1b64d9,"House For Sale In Maharajgunj, Kathmandu","Maharajgunj Ganeshbasti, Maharajgunj, Kathmandu",Kathmandu,Other,1000,0,0,1.0,0,North East,2010.0,167.0,0-6-1-0 Aana,12 Feet / Blacktopped,10.0, Blacktopped,N/A Aana,2020-01-01,[],Apartment,Entire Place,2,0.6,4.0,,,,,1879593,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,400.0
90000000,7051246e-aefe-4656-888d-8d289d8e7e2a,"House Sale In Baluwatar : House For Sale In Baluwatar, Kathmandu","Baluwatar, Baluwatar, Kathmandu",Kathmandu,Other,1000,5,5,1.0,3,South East,2010.0,296.0,0-10-0-0 Aana,20 Feet,10.0,,N/A Aana,2020-01-01,"['Parking', 'Balcony', 'Garden', 'Drainage', 'Water Supply', 'Solar Water', 'Electricity Backup']",Apartment,Entire Place,2,0.6,4.0,,,,,7599214,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,400.0
17000000,d5b00613-cdb4-4916-ba67-9e3f936f9230,"House For Sale In Kalanki, Kathmandu","Nearby L.R.I School., Kalanki, Kathmandu",Kathmandu,Other,1000,4,3,2.5,1,North West,2076.0,0.0,0-4-0-0 Aana,10 Feet / Blacktopped,10.0, Blacktopped,1650 Sq. Feet,2020-01-01,"['Balcony', 'Fencing', 'Garden', 'Modular Kitchen', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank', 'Internet', 'Parking', 'Store Room']",Apartment,Entire Place,2,0.6,4.0,,,,,11666123,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,1650.0
12500000,75de056c-0929-48c0-b56a-34db20ae006e,"1.5 Storied House : House For Sale In Imadol, Lalitpur","Opposite of Green hill city, Imadol, Lalitpur",Lalitpur,Other,1000,2,1,1.5,1,South,2076.0,917.0,0-3-1-0 Aana,13 Feet / Gravelled,10.0, Gravelled,N/A Aana,2020-01-01,"['TV Cable', 'Drainage', 'Water Supply', 'Water Well', 'Internet', 'Parking']",Apartment,Entire Place,2,0.6,4.0,,,,,5440100,,,,0.13,,,1.0,40000,Trekking Season,4.5,130.0,sale,0.0,400.0
